Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No.of passengers,Trip Distance,Booking Values,Pickup Location,Total Bookings
14951,2024-06-05 00:00:00,1899-12-30 18:57:18,UberXL,Cash,1,12.3,$37.5,Midtown Center,1.0
14952,2024-06-05 00:00:00,1899-12-30 18:31:40,Uber Green,Cash,1,1.3,$7.0,Upper East Side North,1.0
14953,2024-06-05 00:00:00,1899-12-30 18:13:17,UberX,Uber Pay,1,4.02,$20.5,Upper West Side South,1.0
14954,2024-06-05 00:00:00,1899-12-30 18:12:32,UberX,Uber Pay,1,1.5,$9.3,Morningside Heights,1.0
14955,2024-06-05 00:00:00,1899-12-30 17:29:21,UberX,Cash,1,5.06,$18.5,Gramercy,1.0
14956,2024-06-05 00:00:00,1899-12-30 18:06:07,Uber Black,Cash,1,1.51,$7.5,Midtown East,1.0
14957,2024-06-05 00:00:00,1899-12-30 18:04:05,UberX,Uber Pay,1,1.66,$10.4,Times Sq/Theatre District,1.0
14958,2024-06-05 00:00:00,1899-12-30 18:16:18,Uber Green,Uber Pay,1,1.2,$10.4,Murray Hill,1.0
14959,2024-06-05 00:00:00,1899-12-30 18:34:44,Uber Green,Cash,1,7.3,$23.5,Union Sq,1.0
14960,2024-06-05 00:00:00,1899-12-30 18:11:05,Uber Green,Uber Pay,5,2.92,$15.3,Times Sq/Theatre District,1.0
14961,2024-06-05 00:00:00,1899-12-30 18:27:19,UberX,Uber Pay,5,1.59,$13.5,Morningside Heights,1.0
14962,2024-06-05 00:00:00,1899-12-30 18:46:44,UberX,Cash,5,3.74,$14.0,Upper East Side North,1.0
14963,2024-06-05 00:00:00,1899-12-30 18:43:11,Uber Comfort,Uber Pay,2,1.42,$9.9,Upper East Side South,1.0
14964,2024-06-05 00:00:00,1899-12-30 18:18:41,UberX,Uber Pay,1,2.3,$13.6,Lincoln Square East,1.0
14965,2024-06-05 00:00:00,1899-12-30 18:03:46,UberX,Uber Pay,1,5.07,$24.3,Upper West Side North,1.0
14967,2024-06-05 00:00:00,1899-12-30 18:27:44,Uber Black,Uber Pay,1,8.48,$28.4,Lincoln Square West,1.0
14968,2024-06-05 00:00:00,1899-12-30 18:09:01,UberXL,Uber Pay,1,2.76,$16.5,Yorkville West,1.0
14969,2024-06-05 00:00:00,1899-12-30 18:33:01,Uber Black,Uber Pay,1,1.02,$7.0,Central Harlem,1.0
14971,2024-06-05 00:00:00,1899-12-30 18:16:29,Uber Black,Uber Pay,1,1.39,$8.7,Upper West Side North,1.0
14972,2024-06-05 00:00:00,1899-12-30 18:11:42,Uber Comfort,Cash,1,3.38,$12.5,Garment District,1.0
14973,2024-06-05 00:00:00,1899-12-30 18:20:55,Uber Comfort,Cash,1,1.6,$9.5,East Harlem North,1.0
14974,2024-06-05 00:00:00,1899-12-30 18:25:30,Uber Black,Uber Pay,1,1.3,$8.7,Union Sq,1.0
14975,2024-06-05 00:00:00,1899-12-30 18:02:55,UberXL,Uber Pay,1,4.27,$16.7,Yorkville West,1.0
14976,2024-06-05 00:00:00,1899-12-30 18:12:23,Uber Green,Uber Pay,1,2.27,$13.5,Upper East Side South,1.0
14980,2024-06-05 00:00:00,1899-12-30 18:16:56,UberX,Cash,1,1.05,$6.5,Inwood,1.0
14981,2024-06-05 00:00:00,1899-12-30 18:19:30,Uber Comfort,Uber Pay,1,1.9,$12.3,Clinton East,1.0
14982,2024-06-05 00:00:00,1899-12-30 18:25:55,UberXL,Uber Pay,1,7.67,$31.5,Clinton East,1.0
14983,2024-06-05 00:00:00,1899-12-30 18:44:15,Uber Green,Uber Pay,1,4,$18.0,Upper East Side South,1.0
14985,2024-06-05 00:00:00,1899-12-30 18:28:48,UberX,Uber Pay,2,4.5,$19.2,Midtown South,1.0
14986,2024-06-05 00:00:00,1899-12-30 18:32:27,Uber Green,Uber Pay,2,1.22,$8.7,Lenox Hill East,1.0
14987,2024-06-05 00:00:00,1899-12-30 17:57:59,Uber Black,Uber Pay,1,2.89,$11.0,Kips Bay,1.0
14988,2024-06-05 00:00:00,1899-12-30 18:54:41,Uber Green,Uber Pay,1,1.3,$10.5,Clinton East,1.0
14990,2024-06-05 00:00:00,1899-12-30 18:37:42,Uber Comfort,Uber Pay,2,2.63,$11.5,Lenox Hill East,1.0
14991,2024-06-05 00:00:00,1899-12-30 18:19:42,UberXL,Uber Pay,1,1.7,$10.5,Penn Station/Madison Sq West,1.0
14992,2024-06-05 00:00:00,1899-12-30 18:42:19,UberXL,Uber Pay,1,1.8,$9.3,Greenwich Village South,1.0
14994,2024-06-05 00:00:00,1899-12-30 18:26:08,Uber Green,Uber Pay,1,1.6,$8.7,Lincoln Square East,1.0
14995,2024-06-05 00:00:00,1899-12-30 18:11:06,UberX,Uber Pay,3,4.77,$19.5,Central Park,1.0
14996,2024-06-05 00:00:00,1899-12-30 18:04:07,UberX,Cash,3,3.34,$18.0,Morningside Heights,1.0
14998,2024-06-05 00:00:00,1899-12-30 18:47:02,Uber Comfort,Uber Pay,1,3,$13.5,Clinton West,1.0
14999,2024-06-05 00:00:00,1899-12-30 18:15:11,Uber Green,Uber Pay,1,2.2,$11.1,Lenox Hill East,1.0
15000,2024-06-05 00:00:00,1899-12-30 18:13:19,Uber Comfort,Uber Pay,1,1.5,$11.0,Upper West Side North,1.0
15002,2024-06-05 00:00:00,1899-12-30 18:06:43,Uber Comfort,Cash,1,11.5,$35.5,TriBeCa/Civic Center,1.0
15003,2024-06-05 00:00:00,1899-12-30 18:50:33,UberX,Uber Pay,1,1.74,$10.5,Clinton East,1.0
15004,2024-06-05 00:00:00,1899-12-30 18:58:15,Uber Green,Uber Pay,1,2.15,$12.3,Union Sq,1.0
15005,2024-06-05 00:00:00,1899-12-30 18:19:24,UberXL,Uber Pay,3,1.33,$8.1,Sutton Place/Turtle Bay North,1.0
15006,2024-06-05 00:00:00,1899-12-30 18:53:16,Uber Comfort,Uber Pay,1,5.18,$20.2,Long Island City/Hunters Point,1.0
15007,2024-06-05 00:00:00,1899-12-30 18:10:31,Uber Black,Cash,1,3.73,$13.5,Clinton East,1.0
15008,2024-06-05 00:00:00,1899-12-30 18:07:13,UberXL,Uber Pay,1,1.56,$9.8,Yorkville East,1.0
15009,2024-06-05 00:00:00,1899-12-30 18:47:56,Uber Comfort,Uber Pay,1,2.41,$10.5,UN/Turtle Bay South,1.0
15010,2024-06-05 00:00:00,1899-12-30 18:49:01,Uber Comfort,Uber Pay,1,3.81,$21.4,Central Harlem,1.0
15011,2024-06-05 00:00:00,1899-12-30 18:18:24,Uber Black,Uber Pay,1,8.7,$32.5,Upper East Side South,1.0
15012,2024-06-05 00:00:00,1899-12-30 18:03:22,UberXL,Uber Pay,1,1.5,$9.0,Flatiron,1.0
15013,2024-06-05 00:00:00,1899-12-30 18:22:06,Uber Green,Uber Pay,1,2.81,$14.8,Williamsburg (South Side),1.0
15014,2024-06-05 00:00:00,1899-12-30 18:38:58,Uber Black,Uber Pay,6,2.64,$13.5,Upper East Side South,1.0
15015,2024-06-05 00:00:00,1899-12-30 18:25:45,Uber Green,Cash,1,2.4,$10.5,Sutton Place/Turtle Bay North,1.0
15016,2024-06-05 00:00:00,1899-12-30 18:16:39,UberX,Uber Pay,1,2.95,$13.5,JFK Airport,1.0
15017,2024-06-05 00:00:00,1899-12-30 18:12:09,UberX,Uber Pay,1,1.2,$8.1,Sutton Place/Turtle Bay North,1.0
15018,2024-06-05 00:00:00,1899-12-30 18:26:38,Uber Green,Uber Pay,2,3.8,$18.9,Penn Station/Madison Sq West,1.0
15019,2024-06-05 00:00:00,1899-12-30 18:28:01,Uber Comfort,Uber Pay,3,1.42,$9.2,Lenox Hill East,1.0
15020,2024-06-05 00:00:00,1899-12-30 18:54:37,Uber Comfort,Uber Pay,2,4.55,$20.5,Financial District North,1.0
15022,2024-06-05 00:00:00,1899-12-30 18:18:00,Uber Green,Uber Pay,1,1.1,$6.5,Midtown East,1.0
15023,2024-06-05 00:00:00,1899-12-30 18:06:27,UberX,Uber Pay,1,2.7,$14.5,Yorkville West,1.0
15024,2024-06-05 00:00:00,1899-12-30 18:34:52,UberX,Uber Pay,1,1.1,$8.0,Upper East Side North,1.0
15025,2024-06-05 00:00:00,1899-12-30 18:54:56,UberX,Cash,3,2,$8.5,Upper West Side North,1.0
15026,2024-06-05 00:00:00,1899-12-30 18:06:38,Uber Green,Uber Pay,2,1.6,$9.3,Lenox Hill West,1.0
15027,2024-06-05 00:00:00,1899-12-30 18:14:57,UberXL,Cash,1,2.71,$10.5,UN/Turtle Bay South,1.0
15028,2024-06-05 00:00:00,1899-12-30 18:37:22,Uber Black,Cash,1,2.31,$11.0,Kips Bay,1.0
15030,2024-06-05 00:00:00,1899-12-30 18:05:53,Uber Comfort,Uber Pay,1,1.5,$9.9,Upper East Side North,1.0
15031,2024-06-05 00:00:00,1899-12-30 18:16:49,Uber Green,Uber Pay,2,2.8,$14.2,Lenox Hill East,1.0
15033,2024-06-05 00:00:00,1899-12-30 18:12:56,Uber Comfort,Uber Pay,1,1.3,$7.5,Kips Bay,1.0
15034,2024-06-05 00:00:00,1899-12-30 18:45:02,Uber Green,Uber Pay,1,6.6,$23.7,Kips Bay,1.0
15035,2024-06-05 00:00:00,1899-12-30 18:51:22,UberX,Uber Pay,1,1.14,$7.7,Gramercy,1.0
15036,2024-06-05 00:00:00,1899-12-30 18:10:08,UberX,Uber Pay,1,2.62,$10.0,Murray Hill,1.0
15037,2024-06-05 00:00:00,1899-12-30 18:19:52,UberX,Uber Pay,1,1.4,$10.5,East Village,1.0
15038,2024-06-05 00:00:00,1899-12-30 18:39:46,UberX,Cash,1,3.1,$12.5,Union Sq,1.0
15040,2024-06-05 00:00:00,1899-12-30 18:45:49,Uber Green,Uber Pay,1,14.34,$51.5,East Harlem South,1.0
15041,2024-06-05 00:00:00,1899-12-30 18:43:26,UberXL,Uber Pay,1,7.87,$27.5,East Village,1.0
15042,2024-06-05 00:00:00,1899-12-30 18:38:40,UberXL,Uber Pay,2,2.9,$12.0,Upper East Side North,1.0
15043,2024-06-05 00:00:00,1899-12-30 18:13:02,Uber Black,Uber Pay,1,5.95,$27.9,Lenox Hill East,1.0
15044,2024-06-05 00:00:00,1899-12-30 18:04:27,Uber Green,Cash,1,2.5,$8.5,Clinton West,1.0
15045,2024-06-05 00:00:00,1899-12-30 18:21:56,UberXL,Cash,1,5,$18.5,Upper West Side North,1.0
15046,2024-06-05 00:00:00,1899-12-30 18:11:53,Uber Green,Uber Pay,1,1.5,$9.9,Murray Hill,1.0
15047,2024-06-05 00:00:00,1899-12-30 18:29:09,Uber Green,Cash,1,2.19,$10.0,Lenox Hill East,1.0
15048,2024-06-05 00:00:00,1899-12-30 18:05:33,Uber Comfort,Uber Pay,1,4,$20.8,Lower East Side,1.0
15049,2024-06-05 00:00:00,1899-12-30 18:11:11,UberXL,Uber Pay,1,2.3,$12.3,NV,1.0
15050,2024-06-05 00:00:00,1899-12-30 18:51:50,UberX,Uber Pay,1,2.7,$14.7,Upper West Side South,1.0
15051,2024-06-05 00:00:00,1899-12-30 18:34:01,Uber Black,Cash,1,2.2,$15.0,Morningside Heights,1.0
15052,2024-06-05 00:00:00,1899-12-30 18:24:34,Uber Green,Cash,1,2,$9.0,Lenox Hill East,1.0
15053,2024-06-05 00:00:00,1899-12-30 18:01:07,Uber Black,Uber Pay,1,1.4,$9.7,Yorkville West,1.0
15054,2024-06-05 00:00:00,1899-12-30 18:57:24,Uber Comfort,Cash,1,1.1,$6.0,Lincoln Square East,1.0
15055,2024-06-05 00:00:00,1899-12-30 18:27:29,UberX,Cash,1,1.9,$7.5,Sutton Place/Turtle Bay North,1.0
15056,2024-06-05 00:00:00,1899-12-30 18:48:55,Uber Black,Cash,1,1.6,$8.0,Crown Heights North,1.0
15057,2024-06-05 00:00:00,1899-12-30 18:49:06,UberX,Uber Pay,1,2.6,$14.2,Bloomingdale,1.0
15058,2024-06-05 00:00:00,1899-12-30 18:00:58,UberXL,Cash,3,1.89,$8.0,Lenox Hill East,1.0
15059,2024-06-05 00:00:00,1899-12-30 18:20:22,UberX,Cash,4,2.66,$10.5,Upper West Side South,1.0
15060,2024-06-05 00:00:00,1899-12-30 18:06:38,UberX,Uber Pay,2,1.9,$13.0,Midtown North,1.0
15061,2024-06-05 00:00:00,1899-12-30 18:28:25,Uber Green,Uber Pay,5,1.48,$7.5,Upper East Side North,1.0
15062,2024-06-05 00:00:00,1899-12-30 18:40:00,UberX,Cash,1,1.5,$7.5,Lincoln Square West,1.0
15064,2024-06-05 00:00:00,1899-12-30 18:44:53,Uber Green,Uber Pay,3,3.64,$18.8,Penn Station/Madison Sq West,1.0
15065,2024-06-05 00:00:00,1899-12-30 18:30:17,UberXL,Uber Pay,2,1.33,$9.3,Garment District,1.0
15066,2024-06-05 00:00:00,1899-12-30 17:57:12,UberX,Cash,2,1.25,$6.5,Manhattan Valley,1.0
15068,2024-06-05 00:00:00,1899-12-30 18:32:36,Uber Green,Cash,1,1.27,$8.5,Kips Bay,1.0
15069,2024-06-05 00:00:00,1899-12-30 18:04:00,Uber Black,Uber Pay,1,1.2,$8.7,Midtown East,1.0
15070,2024-06-05 00:00:00,1899-12-30 18:43:01,UberX,Amazon Pay,1,1.6,$7.5,Murray Hill,1.0
15071,2024-06-05 00:00:00,1899-12-30 18:55:54,Uber Black,Uber Pay,1,2.7,$14.1,Greenwich Village South,1.0
15072,2024-06-05 00:00:00,1899-12-30 18:17:16,UberX,Uber Pay,1,1.96,$10.5,Lenox Hill East,1.0
15073,2024-06-05 00:00:00,1899-12-30 18:52:20,Uber Comfort,Uber Pay,1,2.4,$11.7,Times Sq/Theatre District,1.0
15075,2024-06-05 00:00:00,1899-12-30 18:42:51,UberX,Cash,1,1.24,$5.5,Garment District,1.0
15076,2024-06-05 00:00:00,1899-12-30 18:35:15,Uber Green,Cash,3,6.1,$19.0,UN/Turtle Bay South,1.0
15077,2024-06-05 00:00:00,1899-12-30 18:59:31,UberX,Uber Pay,1,8.58,$33.7,Times Sq/Theatre District,1.0
15078,2024-06-05 00:00:00,1899-12-30 18:45:12,UberX,Uber Pay,1,1.67,$9.9,Lincoln Square West,1.0
15079,2024-06-05 00:00:00,1899-12-30 17:51:42,UberX,Uber Pay,1,2.85,$15.4,Morningside Heights,1.0
15080,2024-06-05 00:00:00,1899-12-30 18:29:34,UberX,Uber Pay,1,2.41,$12.3,UN/Turtle Bay South,1.0
15081,2024-06-05 00:00:00,1899-12-30 18:00:26,Uber Comfort,Uber Pay,1,2,$12.3,Lincoln Square East,1.0
15082,2024-06-05 00:00:00,1899-12-30 18:14:33,UberXL,Uber Pay,1,3.1,$12.5,Lenox Hill East,1.0
15083,2024-06-05 00:00:00,1899-12-30 18:37:18,UberXL,Uber Pay,1,10.5,$40.0,Kips Bay,1.0
15084,2024-06-05 00:00:00,1899-12-30 18:20:12,UberX,Uber Pay,2,1.6,$10.5,Penn Station/Madison Sq West,1.0
15085,2024-06-05 00:00:00,1899-12-30 18:14:46,UberXL,Uber Pay,6,1.84,$11.7,Midtown East,1.0
15086,2024-06-05 00:00:00,1899-12-30 18:44:53,UberX,Uber Pay,1,5.11,$21.7,Kips Bay,1.0
15087,2024-06-05 00:00:00,1899-12-30 18:18:50,Uber Black,Uber Pay,1,2.65,$13.9,Midtown East,1.0
15088,2024-06-05 00:00:00,1899-12-30 18:38:52,Uber Comfort,Uber Pay,1,3.5,$16.9,Upper East Side North,1.0
15089,2024-06-05 00:00:00,1899-12-30 18:37:22,Uber Green,Uber Pay,1,5.56,$27.0,Lenox Hill East,1.0
15090,2024-06-05 00:00:00,1899-12-30 18:13:54,UberX,Uber Pay,1,4.11,$20.2,Gramercy,1.0
15091,2024-06-05 00:00:00,1899-12-30 18:36:20,Uber Comfort,Uber Pay,1,1.41,$10.5,TriBeCa/Civic Center,1.0
15092,2024-06-05 00:00:00,1899-12-30 18:09:42,UberX,Uber Pay,1,2.95,$13.0,Gramercy,1.0
15093,2024-06-05 00:00:00,1899-12-30 18:16:37,UberX,Cash,1,3.87,$15.0,West Village,1.0
15094,2024-06-05 00:00:00,1899-12-30 18:39:06,Uber Comfort,Uber Pay,1,2.88,$15.3,Lenox Hill East,1.0
15095,2024-06-05 00:00:00,1899-12-30 15:31:14,UberX,Cash,1,6.91,$23.0,Washington Heights South,1.0
15096,2024-06-05 00:00:00,1899-12-30 18:39:28,Uber Comfort,Uber Pay,6,2.43,$11.5,Central Harlem North,1.0
15098,2024-06-05 00:00:00,1899-12-30 18:42:39,UberXL,Uber Pay,1,1.99,$11.7,Lincoln Square East,1.0
15099,2024-06-05 00:00:00,1899-12-30 18:04:02,UberX,Uber Pay,1,4.53,$19.5,Upper West Side North,1.0
15100,2024-06-05 00:00:00,1899-12-30 18:42:18,Uber Green,Uber Pay,1,2.36,$13.5,East Harlem North,1.0
15101,2024-06-05 00:00:00,1899-12-30 18:38:18,UberX,Uber Pay,2,2.4,$14.8,NV,1.0
15102,2024-06-05 00:00:00,1899-12-30 18:27:11,UberX,Uber Pay,1,2.39,$13.0,Murray Hill,1.0
15104,2024-06-05 00:00:00,1899-12-30 18:47:57,Uber Black,Uber Pay,1,2.36,$13.5,Central Park,1.0
15105,2024-06-05 00:00:00,1899-12-30 18:09:48,Uber Green,Uber Pay,1,1.2,$8.1,Yorkville West,1.0
15109,2024-06-05 00:00:00,1899-12-30 18:25:03,Uber Black,Uber Pay,1,1.4,$9.7,Yorkville West,1.0
15110,2024-06-05 00:00:00,1899-12-30 18:16:01,Uber Comfort,Uber Pay,1,1.6,$9.3,Lincoln Square East,1.0
15111,2024-06-05 00:00:00,1899-12-30 18:28:47,Uber Black,Uber Pay,1,3.3,$14.7,Clinton West,1.0
15112,2024-06-05 00:00:00,1899-12-30 18:40:09,Uber Black,Uber Pay,1,1.55,$9.9,Murray Hill,1.0
15113,2024-06-05 00:00:00,1899-12-30 18:50:19,UberX,Uber Pay,1,6.17,$26.1,Greenwich Village South,1.0
15114,2024-06-05 00:00:00,1899-12-30 18:12:29,Uber Black,Uber Pay,2,5.91,$26.7,Midtown North,1.0
15115,2024-06-05 00:00:00,1899-12-30 18:48:20,Uber Green,Uber Pay,1,2.54,$10.9,Meatpacking/West Village West,1.0
15116,2024-06-05 00:00:00,1899-12-30 18:59:06,Uber Comfort,Uber Pay,1,2.24,$11.7,UN/Turtle Bay South,1.0
15117,2024-06-05 00:00:00,1899-12-30 18:44:29,UberX,Uber Pay,1,4.08,$26.8,Mott Haven/Port Morris,1.0
15118,2024-06-05 00:00:00,1899-12-30 18:13:57,UberX,Cash,1,1.68,$9.5,Upper East Side North,1.0
15119,2024-06-05 00:00:00,1899-12-30 18:33:47,UberXL,Uber Pay,1,1.6,$9.3,Upper West Side South,1.0
15120,2024-06-05 00:00:00,1899-12-30 18:14:25,UberXL,Cash,1,2.04,$10.0,Upper East Side North,1.0
15121,2024-06-05 00:00:00,1899-12-30 18:20:14,Uber Green,Uber Pay,1,2.56,$11.7,UN/Turtle Bay South,1.0
15122,2024-06-05 00:00:00,1899-12-30 18:29:24,Uber Comfort,Cash,2,1.08,$7.0,Gramercy,1.0
15123,2024-06-05 00:00:00,1899-12-30 18:21:58,Uber Comfort,Uber Pay,1,2.1,$11.7,Midtown Center,1.0
15124,2024-06-05 00:00:00,1899-12-30 18:44:50,UberX,Cash,1,4.2,$14.0,East Harlem South,1.0
15126,2024-06-05 00:00:00,1899-12-30 18:08:20,UberX,Uber Pay,1,1.91,$8.5,Upper East Side North,1.0
15127,2024-06-05 00:00:00,1899-12-30 18:49:45,UberX,Uber Pay,1,1.21,$8.1,Midtown Center,1.0
15128,2024-06-05 00:00:00,1899-12-30 18:35:14,Uber Green,Uber Pay,6,3.42,$18.6,TriBeCa/Civic Center,1.0
15129,2024-06-05 00:00:00,1899-12-30 18:43:50,Uber Comfort,Cash,1,2.1,$9.5,Upper East Side North,1.0
15131,2024-06-05 00:00:00,1899-12-30 15:00:25,Uber Green,Uber Pay,1,1.1,$7.5,Kips Bay,1.0
15132,2024-06-05 00:00:00,1899-12-30 18:25:43,UberXL,Cash,3,7.75,$22.5,LaGuardia Airport,1.0
15133,2024-06-05 00:00:00,1899-12-30 18:02:06,UberX,Cash,1,2.8,$10.5,Lincoln Square East,1.0
15134,2024-06-05 00:00:00,1899-12-30 18:25:22,UberXL,Uber Pay,2,2,$11.5,Upper West Side North,1.0
15135,2024-06-05 00:00:00,1899-12-30 18:23:33,UberXL,Uber Pay,1,4.57,$19.5,Times Sq/Theatre District,1.0
15136,2024-06-05 00:00:00,1899-12-30 18:43:38,Uber Comfort,Cash,1,3.36,$11.5,Kips Bay,1.0
15137,2024-06-05 00:00:00,1899-12-30 18:09:53,UberXL,Uber Pay,1,2.42,$13.1,Morningside Heights,1.0
15138,2024-06-05 00:00:00,1899-12-30 18:53:04,Uber Comfort,Uber Pay,1,1.65,$8.0,Central Harlem,1.0
15139,2024-06-05 00:00:00,1899-12-30 18:11:41,Uber Comfort,Uber Pay,1,6.05,$27.9,Murray Hill,1.0
15140,2024-06-05 00:00:00,1899-12-30 18:30:24,Uber Black,Uber Pay,1,5.79,$25.5,Upper West Side South,1.0
15141,2024-06-05 00:00:00,1899-12-30 18:58:56,UberXL,Cash,1,2.3,$9.0,Clinton West,1.0
15142,2024-06-05 00:00:00,1899-12-30 18:46:06,Uber Comfort,Uber Pay,1,3,$17.8,Downtown Brooklyn/MetroTech,1.0
15143,2024-06-05 00:00:00,1899-12-30 18:15:55,Uber Green,Uber Pay,1,1.77,$11.1,Midtown East,1.0
15145,2024-06-05 00:00:00,1899-12-30 18:48:46,Uber Green,Uber Pay,1,1.79,$11.0,Midtown South,1.0
15146,2024-06-05 00:00:00,1899-12-30 18:04:22,Uber Comfort,Uber Pay,1,1.6,$13.0,Manhattan Valley,1.0
15147,2024-06-05 00:00:00,1899-12-30 18:20:02,UberXL,Uber Pay,1,1.5,$9.9,Yorkville West,1.0
15148,2024-06-05 00:00:00,1899-12-30 18:39:28,UberXL,Uber Pay,1,2.2,$11.7,Upper West Side South,1.0
15149,2024-06-05 00:00:00,1899-12-30 18:49:06,Uber Green,Uber Pay,1,2.5,$13.0,Morningside Heights,1.0
15150,2024-06-05 00:00:00,1899-12-30 18:09:05,Uber Comfort,Uber Pay,1,1.53,$11.1,Clinton East,1.0
15152,2024-06-05 00:00:00,1899-12-30 18:50:58,UberX,Cash,1,4.1,$14.5,Upper East Side South,1.0
15154,2024-06-05 00:00:00,1899-12-30 18:23:04,UberX,Uber Pay,2,1.98,$10.1,Central Park,1.0
15155,2024-06-05 00:00:00,1899-12-30 18:07:14,UberX,Uber Pay,1,2.4,$12.9,Clinton East,1.0
15156,2024-06-05 00:00:00,1899-12-30 18:04:58,UberXL,Uber Pay,1,1.63,$10.4,Upper East Side South,1.0
15157,2024-06-05 00:00:00,1899-12-30 18:35:41,UberX,Cash,2,2.47,$12.0,East Harlem South,1.0
15158,2024-06-05 00:00:00,1899-12-30 18:27:25,Uber Black,Uber Pay,1,3.05,$15.5,Murray Hill,1.0
15159,2024-06-05 00:00:00,1899-12-30 18:02:15,Uber Black,Cash,1,2.16,$10.0,Lenox Hill East,1.0
15161,2024-06-05 00:00:00,1899-12-30 18:38:39,UberX,Uber Pay,1,7,$28.5,East Harlem South,1.0
15162,2024-06-05 00:00:00,1899-12-30 18:27:43,UberXL,Uber Pay,1,7.39,$25.5,Chinatown,1.0
15163,2024-06-05 00:00:00,1899-12-30 18:27:32,UberX,Uber Pay,1,2.96,$17.4,Kips Bay,1.0
15164,2024-06-05 00:00:00,1899-12-30 18:41:37,Uber Black,Cash,1,1.6,$9.5,Manhattanville,1.0
15165,2024-06-05 00:00:00,1899-12-30 18:00:07,Uber Comfort,Uber Pay,1,1.1,$9.5,Gramercy,1.0
15166,2024-06-05 00:00:00,1899-12-30 18:13:53,Uber Comfort,Uber Pay,1,1.6,$8.7,Lenox Hill West,1.0
15167,2024-06-05 00:00:00,1899-12-30 18:41:44,UberXL,Uber Pay,1,1.1,$9.3,East Village,1.0
15168,2024-06-05 00:00:00,1899-12-30 18:53:11,UberX,Uber Pay,1,9.1,$38.2,Greenwich Village South,1.0
15169,2024-06-05 00:00:00,1899-12-30 18:21:27,UberX,Uber Pay,1,1.34,$8.7,Upper East Side South,1.0
15170,2024-06-05 00:00:00,1899-12-30 17:59:22,Uber Comfort,Uber Pay,2,3.35,$14.0,Union Sq,1.0
15171,2024-06-05 00:00:00,1899-12-30 18:06:49,UberX,Cash,1,1.52,$9.5,Clinton Hill,1.0
15172,2024-06-05 00:00:00,1899-12-30 18:32:16,Uber Comfort,Cash,1,2.8,$13.0,Lenox Hill East,1.0
15173,2024-06-05 00:00:00,1899-12-30 18:50:57,Uber Green,Uber Pay,3,1.2,$8.0,Manhattan Valley,1.0
15174,2024-06-05 00:00:00,1899-12-30 18:42:57,Uber Green,Uber Pay,1,1.1,$8.7,Yorkville West,1.0
15175,2024-06-05 00:00:00,1899-12-30 18:06:05,Uber Green,Uber Pay,1,1.37,$9.3,Gramercy,1.0
15176,2024-06-05 00:00:00,1899-12-30 18:22:14,Uber Comfort,Uber Pay,1,3.84,$15.5,Greenwich Village North,1.0
15177,2024-06-05 00:00:00,1899-12-30 18:03:31,Uber Black,Cash,1,5.13,$19.0,UN/Turtle Bay South,1.0
15178,2024-06-05 00:00:00,1899-12-30 18:37:30,Uber Green,Uber Pay,1,2.98,$18.3,Lenox Hill East,1.0
15179,2024-06-05 00:00:00,1899-12-30 18:37:53,UberXL,Cash,1,1.53,$8.0,Bloomingdale,1.0
15180,2024-06-05 00:00:00,1899-12-30 17:29:40,Uber Green,Uber Pay,2,2.66,$13.5,Midtown East,1.0
15181,2024-06-05 00:00:00,1899-12-30 18:07:40,UberX,Uber Pay,2,1.23,$9.5,Lincoln Square East,1.0
15182,2024-06-05 00:00:00,1899-12-30 18:19:49,Uber Green,Cash,1,2.49,$13.5,East Harlem South,1.0
15183,2024-06-05 00:00:00,1899-12-30 18:33:34,Uber Black,Uber Pay,1,1.07,$10.0,Gramercy,1.0
15184,2024-06-05 00:00:00,1899-12-30 18:49:04,Uber Green,Uber Pay,1,1.68,$10.4,Times Sq/Theatre District,1.0
15185,2024-06-05 00:00:00,1899-12-30 18:15:32,UberX,Uber Pay,1,2,$10.5,Midtown Center,1.0
15186,2024-06-05 00:00:00,1899-12-30 18:04:51,Uber Green,Uber Pay,1,1.67,$9.9,Yorkville West,1.0
15187,2024-06-05 00:00:00,1899-12-30 18:09:17,UberXL,Uber Pay,1,8.2,$30.3,Clinton East,1.0
15188,2024-06-05 00:00:00,1899-12-30 18:52:31,UberX,Uber Pay,1,1.36,$10.4,Kips Bay,1.0
15189,2024-06-05 00:00:00,1899-12-30 18:05:31,Uber Green,Uber Pay,1,2.4,$11.5,Yorkville West,1.0
15190,2024-06-05 00:00:00,1899-12-30 18:29:45,UberXL,Uber Pay,6,4.17,$24.3,Lower East Side,1.0
15191,2024-06-05 00:00:00,1899-12-30 18:22:44,Uber Black,Uber Pay,1,3.3,$14.5,Midtown Center,1.0
15192,2024-06-05 00:00:00,1899-12-30 18:12:34,UberX,Cash,1,5.24,$23.0,East Harlem North,1.0
15193,2024-06-05 00:00:00,1899-12-30 18:28:02,Uber Black,Uber Pay,2,1.33,$12.3,Upper West Side North,1.0
15194,2024-06-05 00:00:00,1899-12-30 18:48:56,UberXL,Cash,1,1.39,$7.0,East Flatbush/Farragut,1.0
15195,2024-06-05 00:00:00,1899-12-30 18:06:09,Uber Green,Uber Pay,1,4.6,$22.1,Kips Bay,1.0
15196,2024-06-05 00:00:00,1899-12-30 18:14:06,UberX,Uber Pay,1,2.79,$12.5,Lenox Hill West,1.0
